chunks,put100time
2495000,213
2496000,142
2497000,144
2498000,149
2499000,124
2500000,125
2501000,148
2502000,153
2503000,138
2504000,135
2505000,155
2506000,134
2507000,144
2508000,138
2509000,135
2510000,244
2511000,226
2512000,140
2513000,138
2514000,138
2515000,135
2516000,129
2517000,146
2518000,134
2519000,142
2520000,138
2521000,147
2522000,126
2523000,137
2524000,138
2525000,144
2526000,123
2527000,149
2528000,147
2529000,144
2530000,127
2531000,142
2532000,140
2533000,127
2534000,133
2535000,147
2536000,163
2537000,136
2538000,151
2539000,151
2540000,303
2541000,220
2542000,153
2543000,157
2544000,171
2545000,150
2546000,154
2547000,146
2548000,133
2549000,162
2550000,173
2551000,174
2552000,137
2553000,157
2554000,143
2555000,164
2556000,144
2557000,177
2558000,143
2559000,138
2560000,156
2561000,163
2562000,161
2563000,162
2564000,155
2565000,128
2566000,135
2567000,202
2568000,276
2569000,146
2570000,139
2571000,126
2572000,135
2573000,138
2574000,133
2575000,121
2576000,127
2577000,140
2578000,152
2579000,142
2580000,148
2581000,143
2582000,124
2583000,152
2584000,151
2585000,133
2586000,136
2587000,162
2588000,142
2589000,146
2590000,130
2591000,143
2592000,149
2593000,170
2594000,147
2595000,128
2596000,151
2597000,152
2598000,197
2599000,304
2600000,161
2601000,151
2602000,137
2603000,145
2604000,159
2605000,139
2606000,142
2607000,154
2608000,162
2609000,142
2610000,163
2611000,158
2612000,152
2613000,155
2614000,146
2615000,171
2616000,158
2617000,151
2618000,181
2619000,176
2620000,140
2621000,144
2622000,160
2623000,145
2624000,134
2625000,162
2626000,342
2627000,253
2628000,165
2629000,150
2630000,151
2631000,153
2632000,134
2633000,125
2634000,132
2635000,129
2636000,210
2637000,360
2638000,281
2639000,291
2640000,229
2641000,146
2642000,202
2643000,173
2644000,172
2645000,174
2646000,164
2647000,133
2648000,147
2649000,133
2650000,146
2651000,129
2652000,149
2653000,141
2654000,206
2655000,268
2656000,151
2657000,172
2658000,162
2659000,169
2660000,141
2661000,145
2662000,172
2663000,156
2664000,136
2665000,120
2666000,128
2667000,204
2668000,134
2669000,138
2670000,153
2671000,193
2672000,196
2673000,186
2674000,184
2675000,171
2676000,208
2677000,179
2678000,161
2679000,164
2680000,160
2681000,273
2682000,302
2683000,141
2684000,175
2685000,133
2686000,140
2687000,174
2688000,133
2689000,138
2690000,138
2691000,133
2692000,150
2693000,130
2694000,142
2695000,135
2696000,137
2697000,162
2698000,140
2699000,145
2700000,147
2701000,323
2702000,164
2703000,212
2704000,144
2705000,135
2706000,136
2707000,135
2708000,134
2709000,173
2710000,311
2711000,197
2712000,132
2713000,147
2714000,187
2715000,134
2716000,147
2717000,134
2718000,137
2719000,176
2720000,154
2721000,131
2722000,149
2723000,151
2724000,147
2725000,131
2726000,145
2727000,162
2728000,131
2729000,126
2730000,140
2731000,129
2732000,134
2733000,135
2734000,134
2735000,138
2736000,157
2737000,142
2738000,239
2739000,270
2740000,163
2741000,151
2742000,139
2743000,144
2744000,162
2745000,151
2746000,151
2747000,154
2748000,162
2749000,129
2750000,138
2751000,143
2752000,133
2753000,151
2754000,140
2755000,133
2756000,150
2757000,160
2758000,139
2759000,125
2760000,132
2761000,129
2762000,127
2763000,144
2764000,159
2765000,144
2766000,137
2767000,382
2768000,177
2769000,136
2770000,131
2771000,134
2772000,128
2773000,145
2774000,123
2775000,132
2776000,145
2777000,129
2778000,141
2779000,126
2780000,142
2781000,141
2782000,131
2783000,126
2784000,126
2785000,148
2786000,128
2787000,133
2788000,138
2789000,124
2790000,148
2791000,141
2792000,145
2793000,133
2794000,141
2795000,135
2796000,138
2797000,207
2798000,291
2799000,150
2800000,145
2801000,134
2802000,146
2803000,140
2804000,153
2805000,162
2806000,143
2807000,244
2808000,329
2809000,145
2810000,167
2811000,147
2812000,167
2813000,147
2814000,152
2815000,155
2816000,167
2817000,146
2818000,143
2819000,147
2820000,141
2821000,145
2822000,149
2823000,146
2824000,149
2825000,129
2826000,898
2827000,192
2828000,255
2829000,128
2830000,128
2831000,134
2832000,137
2833000,148
2834000,151
2835000,137
2836000,134
2837000,146
2838000,137
2839000,129
2840000,136
2841000,135
2842000,222
2843000,286
2844000,138
2845000,132
2846000,123
2847000,134
2848000,122
2849000,137
2850000,129
2851000,131
2852000,152
2853000,143
2854000,126
2855000,137
2856000,123
2857000,125
2858000,136
2859000,122
2860000,126
2861000,141
2862000,147
2863000,129
2864000,124
2865000,151
2866000,148
2867000,170
2868000,150
2869000,145
2870000,169
2871000,146
2872000,187
2873000,264
2874000,283
2875000,152
2876000,145
2877000,154
2878000,146
2879000,144
2880000,141
2881000,168
2882000,131
2883000,126
2884000,136
2885000,136
2886000,136
2887000,131
2888000,126
2889000,140
2890000,140
2891000,144
2892000,135
2893000,133
2894000,137
2895000,135
2896000,142
2897000,131
2898000,133
2899000,124
2900000,133
2901000,133
2902000,137
2903000,136
2904000,288
2905000,235
2906000,148
2907000,140
2908000,127
2909000,122
2910000,129
2911000,135
2912000,135
2913000,136
2914000,123
2915000,137
2916000,132
2917000,133
2918000,131
2919000,127
2920000,127
2921000,126
2922000,148
2923000,136
2924000,129
2925000,146
2926000,132
2927000,137
2928000,136
2929000,152
2930000,160
2931000,166
2932000,147
2933000,153
2934000,163
2935000,280
2936000,250
2937000,157
2938000,149
2939000,145
2940000,155
2941000,171
2942000,154
2943000,142
2944000,173
2945000,157
2946000,155
2947000,217
2948000,190
2949000,141
2950000,141
2951000,136
2952000,142
2953000,135
2954000,143
2955000,146
2956000,143
2957000,134
2958000,137
2959000,136
2960000,132
2961000,136
2962000,150
2963000,131
2964000,145
2965000,282
2966000,248
2967000,155
2968000,145
2969000,142
2970000,135
2971000,128
2972000,149
2973000,130
2974000,132
2975000,152
2976000,131
2977000,133
2978000,135
2979000,142
2980000,138
2981000,136
2982000,128
2983000,133
2984000,150
2985000,148
2986000,133
2987000,141
2988000,123
2989000,128
2990000,128
2991000,128
2992000,138
2993000,141
2994000,142
2995000,145
2996000,173
2997000,311
2998000,225
2999000,159
3000000,155
3001000,139
3002000,148
3003000,152
3004000,160
3005000,170
3006000,158
3007000,149
3008000,144
3009000,154
3010000,157
3011000,151
3012000,143
3013000,147
3014000,144
3015000,130
3016000,123
3017000,135
3018000,145
3019000,142
3020000,141
3021000,142
3022000,163
3023000,214
3024000,232
3025000,218
3026000,226
3027000,262
3028000,304
3029000,167
3030000,148
3031000,134
3032000,157
3033000,163
3034000,137
3035000,140
3036000,153
3037000,140
3038000,137
3039000,157
3040000,140
3041000,140
3042000,149
3043000,138
3044000,133
3045000,132
3046000,137
3047000,142
3048000,212
3049000,316
3050000,205
3051000,279
3052000,450
3053000,322
3054000,285
3055000,186
3056000,138
3057000,133
3058000,137
3059000,243
3060000,312
3061000,259
3062000,259
3063000,408
3064000,574
3065000,303
3066000,210
3067000,156
3068000,183
3069000,153
3070000,172
3071000,261
3072000,217
3073000,188
3074000,186
3075000,153
3076000,138
3077000,138
3078000,174
3079000,154
3080000,142
3081000,144
3082000,143
3083000,176
3084000,133
3085000,140
3086000,145
3087000,139
3088000,163
3089000,150
3090000,134
3091000,159
3092000,239
3093000,346
3094000,155
3095000,142
3096000,144
3097000,159
3098000,159
3099000,134
3100000,148
3101000,163
3102000,159
3103000,136
3104000,158
3105000,146
3106000,157
3107000,133
3108000,139
3109000,136
3110000,143
3111000,146
3112000,134
3113000,129
3114000,137
3115000,149
3116000,130
3117000,152
3118000,148
3119000,152
3120000,142
3121000,161
3122000,168
3123000,158
3124000,202
3125000,315
3126000,219
3127000,155
3128000,153
3129000,161
3130000,147
3131000,150
3132000,147
3133000,160
3134000,159
3135000,150
3136000,167
3137000,163
3138000,150
3139000,162
3140000,166
3141000,149
3142000,142
3143000,145
3144000,155
3145000,183
3146000,169
3147000,163
3148000,154
3149000,165
3150000,152
3151000,151
3152000,155
3153000,152
3154000,151
3155000,164
3156000,231
3157000,351
3158000,150
3159000,159
3160000,143
3161000,145
3162000,148
3163000,140
3164000,168
3165000,171
3166000,194
3167000,172
3168000,144
3169000,146
3170000,151
3171000,172
3172000,145
3173000,153
3174000,144
3175000,141
3176000,147
3177000,158
3178000,146
3179000,154
3180000,151
3181000,149
3182000,149
3183000,136
3184000,142
3185000,148
3186000,140
3187000,473
3188000,174
3189000,149
3190000,147
3191000,155
3192000,163
3193000,160
3194000,159
3195000,150
3196000,168
3197000,163
3198000,164
3199000,164
3200000,176
3201000,160
3202000,167
3203000,159
3204000,138
3205000,137
3206000,148
3207000,161
3208000,161
3209000,155
3210000,151
3211000,143
3212000,136
3213000,139
3214000,136
3215000,132
3216000,175
3217000,296
3218000,215
3219000,149
3220000,146
3221000,136
3222000,142
3223000,163
3224000,180
3225000,154
3226000,138
3227000,148
3228000,141
3229000,142
3230000,167
3231000,150
3232000,152
3233000,144
3234000,145
3235000,144
3236000,143
3237000,165
3238000,150
3239000,139
3240000,144
3241000,139
3242000,132
3243000,147
3244000,143
3245000,134
3246000,144
3247000,152
3248000,132
3249000,159
3250000,277
3251000,304
3252000,165
3253000,144
3254000,153
3255000,156
3256000,151
3257000,151
3258000,149
3259000,146
3260000,160
3261000,158
3262000,148
3263000,157
3264000,169
3265000,176
3266000,162
3267000,158
3268000,158
3269000,160
3270000,159
3271000,150
3272000,191
3273000,143
3274000,151
3275000,168
3276000,160
3277000,169
3278000,144
3279000,240
3280000,322
3281000,283
3282000,136
3283000,152
3284000,153
3285000,165
3286000,164
3287000,152
3288000,138
3289000,138
3290000,162
3291000,143
3292000,162
3293000,342
3294000,488
3295000,788
3296000,713
3297000,1006
3298000,839
3299000,1168
3300000,827
3301000,520
3302000,718
3303000,389
3304000,626
3305000,212
3306000,237
3307000,177
3308000,145
3309000,135
3310000,150
3311000,141
3312000,133
3313000,192
3314000,334
3315000,260
3316000,154
3317000,127
3318000,137
3319000,142
3320000,147
3321000,162
3322000,163
3323000,144
3324000,147
3325000,148
3326000,150
3327000,153
3328000,212
3329000,258
3330000,364
3331000,232
3332000,167
3333000,181
3334000,147
3335000,156
3336000,151
3337000,166
3338000,164
3339000,150
3340000,152
3341000,141
3342000,170
3343000,149
3344000,254
3345000,332
3346000,182
3347000,152
3348000,163
3349000,148
3350000,153
3351000,146
3352000,149
3353000,165
3354000,137
3355000,144
3356000,145
3357000,138
3358000,143
3359000,135
3360000,140
3361000,149
3362000,138
3363000,145
3364000,163
3365000,155
3366000,140
3367000,140
3368000,151
3369000,137
3370000,157
3371000,137
3372000,160
3373000,156
3374000,136
3375000,137
3376000,145
3377000,148
3378000,207
3379000,306
3380000,234
3381000,133
3382000,135
3383000,143
3384000,141
3385000,152
3386000,172
3387000,145
3388000,149
3389000,165
3390000,148
3391000,155
3392000,159
3393000,159
3394000,157
3395000,159
3396000,166
3397000,284
3398000,178
3399000,151
3400000,176
3401000,135
3402000,140
3403000,162
3404000,164
3405000,164
3406000,155
3407000,158
3408000,538
3409000,187
3410000,148
3411000,162
3412000,171
3413000,160
3414000,163
3415000,160
3416000,151
3417000,166
3418000,147
3419000,174
3420000,148
3421000,168
3422000,181
3423000,155
3424000,163
3425000,159
3426000,171
3427000,164
3428000,164
3429000,154
3430000,150
3431000,168
3432000,157
3433000,150
3434000,151
3435000,144
3436000,155
3437000,148
3438000,166
3439000,166
3440000,150
3441000,159
3442000,281
3443000,276
3444000,197
3445000,144
3446000,131
3447000,136
3448000,144
3449000,139
3450000,148
3451000,179
3452000,153
3453000,229
3454000,324
3455000,241
3456000,168
3457000,157
3458000,163
3459000,158
3460000,167
3461000,152
3462000,152
3463000,152
3464000,179
3465000,152
3466000,144
3467000,162
3468000,137
3469000,137
3470000,159
3471000,145
3472000,153
3473000,166
3474000,160
3475000,202
3476000,151
3477000,175
3478000,294
3479000,306
3480000,226
3481000,164
3482000,152
3483000,158
3484000,168
3485000,132
3486000,148
3487000,165
3488000,161
3489000,153
3490000,147
3491000,150
3492000,163
3493000,143
3494000,154
3495000,145
3496000,153
3497000,151
3498000,143
3499000,147
3500000,151
3501000,143
3502000,136
3503000,145
3504000,149
3505000,153
3506000,137
3507000,137
3508000,139
3509000,134
3510000,144
3511000,156
3512000,146
3513000,153
3514000,154
3515000,152
3516000,162
3517000,149
3518000,265
3519000,276
3520000,252
3521000,157
3522000,164
3523000,239
3524000,277
3525000,161
3526000,173
3527000,150
3528000,182
3529000,161
3530000,156
3531000,158
3532000,161
3533000,428
3534000,152
3535000,143
3536000,148
3537000,157
3538000,160
3539000,154
3540000,143
3541000,145
3542000,165
3543000,275
3544000,276
3545000,182
3546000,144
3547000,153
3548000,150
3549000,152
3550000,148
3551000,140
3552000,149
3553000,172
3554000,133
3555000,167
3556000,158
3557000,142
3558000,142
3559000,153
3560000,150
3561000,148
3562000,149
3563000,154
3564000,149
3565000,140
3566000,129
3567000,152
3568000,156
3569000,141
3570000,150
3571000,161
3572000,149
3573000,130
3574000,146
3575000,132
3576000,136
3577000,147
3578000,132
3579000,143
3580000,146
3581000,166
3582000,146
3583000,158
3584000,156
3585000,153
3586000,256
3587000,318
3588000,228
3589000,151
3590000,137
3591000,154
3592000,162
3593000,158
3594000,155
3595000,154
3596000,160
3597000,166
3598000,155
3599000,159
3600000,147
3601000,177
3602000,165
3603000,175
3604000,167
3605000,156
3606000,165
3607000,154
3608000,171
3609000,157
3610000,147
3611000,175
3612000,152
3613000,156
3614000,146
3615000,170
3616000,143
3617000,146
3618000,144
3619000,148
3620000,143
3621000,160
3622000,147
3623000,148
3624000,165
3625000,190
3626000,291
3627000,290
3628000,192
3629000,161
3630000,239
3631000,267
3632000,162
3633000,169
3634000,163
3635000,155
3636000,144
3637000,139
3638000,152
3639000,158
3640000,156
3641000,142
3642000,145
3643000,155
3644000,172
3645000,176
3646000,180
3647000,187
3648000,184
3649000,163
3650000,163
3651000,170
3652000,180
3653000,181
3654000,185
3655000,172
3656000,159
3657000,190
3658000,180
3659000,184
3660000,158
3661000,160
3662000,153
3663000,159
3664000,259
3665000,414
3666000,184
3667000,150
3668000,204
3669000,230
3670000,347
3671000,186
3672000,152
3673000,177
3674000,141
3675000,151
3676000,161
3677000,143
3678000,158
3679000,152
3680000,145
3681000,151
3682000,139
3683000,141
3684000,148
3685000,142
3686000,139
3687000,146
3688000,144
3689000,138
3690000,138
3691000,143
3692000,157
3693000,149
3694000,139
3695000,162
3696000,136
3697000,137
3698000,144
3699000,140
3700000,138
3701000,133
3702000,135
3703000,139
3704000,138
3705000,149
3706000,161
3707000,169
3708000,241
3709000,316
3710000,219
3711000,157
3712000,184
3713000,181
3714000,164
3715000,155
3716000,166
3717000,167
3718000,154
3719000,157
3720000,164
3721000,158
3722000,163
3723000,163
3724000,169
3725000,170
3726000,145
3727000,151
3728000,158
3729000,152
3730000,174
3731000,174
3732000,145
3733000,155
3734000,162
3735000,152
3736000,148
3737000,169
3738000,174
3739000,166
3740000,145
3741000,155
3742000,179
3743000,153
3744000,149
3745000,150
3746000,163
3747000,163
3748000,155
3749000,228
3750000,343
3751000,349
3752000,264
3753000,179
3754000,152
3755000,142
3756000,161
3757000,151
3758000,149
3759000,154
3760000,213
3761000,153
3762000,167
3763000,149
3764000,159
3765000,145
3766000,144
3767000,147
3768000,157
3769000,146
3770000,146
3771000,156
3772000,140
3773000,137
3774000,152
3775000,149
3776000,164
3777000,157
3778000,158
3779000,154
3780000,152
3781000,154
3782000,164
3783000,163
3784000,173
3785000,178
3786000,180
3787000,187
3788000,161
3789000,297
3790000,392
3791000,181
3792000,155
3793000,170
3794000,151
3795000,150
3796000,152
3797000,149
3798000,167
3799000,172
3800000,167
3801000,185
3802000,158
3803000,159
3804000,174
3805000,158
3806000,169
3807000,155
3808000,149
3809000,151
3810000,146
3811000,147
3812000,147
3813000,162
3814000,167
3815000,146
3816000,154
3817000,150
3818000,177
3819000,141
3820000,142
3821000,157
3822000,148
3823000,158
3824000,255
3825000,355
3826000,203
3827000,150
3828000,155
3829000,144
3830000,148
3831000,142
3832000,147
3833000,147
3834000,143
3835000,148
3836000,141
3837000,152
3838000,148
3839000,165
3840000,144
3841000,162
3842000,170
3843000,151
3844000,176
3845000,183
3846000,159
3847000,164
3848000,157
3849000,176
3850000,156
3851000,155
3852000,157
3853000,156
3854000,158
3855000,173
3856000,152
3857000,166
3858000,173
3859000,297
3860000,350
3861000,272
3862000,158
3863000,148
3864000,168
3865000,185
3866000,156
3867000,168
3868000,168
3869000,180
3870000,217
3871000,172
3872000,159
3873000,187
3874000,185
3875000,155
3876000,164
3877000,154
3878000,144
3879000,171
3880000,165
3881000,157
3882000,182
3883000,155
3884000,164
3885000,195
3886000,192
3887000,155
3888000,153
3889000,156
3890000,177
3891000,167
3892000,136
3893000,158
3894000,145
3895000,201
3896000,347
3897000,292
3898000,183
3899000,174
3900000,151
3901000,158
3902000,150
3903000,151
3904000,155
3905000,156
3906000,154
3907000,170
3908000,166
3909000,174
3910000,170
3911000,206
3912000,194
3913000,196
3914000,228
3915000,287
3916000,398
3917000,325
3918000,196
3919000,187
3920000,389
3921000,240
3922000,182
3923000,167
3924000,179
3925000,171
3926000,196
3927000,226
3928000,170
3929000,162
3930000,141
3931000,462
3932000,344
3933000,164
3934000,156
3935000,145
3936000,166
3937000,143
3938000,196
3939000,178
3940000,188
3941000,178
3942000,162
3943000,152
3944000,153
3945000,201
3946000,156
3947000,144
3948000,146
3949000,149
3950000,137
3951000,146
3952000,140
3953000,149
3954000,147
3955000,141
3956000,138
3957000,182
3958000,164
3959000,151
3960000,135
3961000,136
3962000,153
3963000,139
3964000,143
3965000,142
3966000,149
3967000,167
3968000,182
3969000,185
3970000,143
3971000,298
3972000,359
3973000,180
3974000,146
3975000,151
3976000,167
3977000,160
3978000,148
3979000,155
3980000,157
3981000,152
3982000,155
3983000,150
3984000,158
3985000,157
3986000,169
3987000,139
3988000,147
3989000,141
3990000,140
3991000,147
3992000,154
3993000,145
3994000,167
3995000,157
3996000,150
3997000,162
3998000,180
3999000,149
4000000,162
